Label,Ticker,Headline
0,AIQ,'Bad news on ISIS wasn't welcome': We know more about how US officials reportedly cooked ISIS intel
0,AIQ,UK stops sharing intel with US on ISIS fighters accused in beheadings of American journalists
0,AIQ,Chinese companies will pose a threat in 2 - 5 years: Intel pleads for U.S. backup in the chip race
0,AIQ,U.S. intel: Russia ‘compromised’ seven states prior to 2016 election
0,AIQ,German Intel Agency: Russia is Trying to Destabilize Germany
0,AIQ,CNN: Israeli Intel led to bomb conclusion for Sinai crash
0,AIQ,Brazil's acting president used to be US intel informant - WikiLeaks
0,AIQ,Panama Papers reveal George Soros' deep money ties to secretive weapons intel investment firm
0,AIQ,Intel Fights Record $1.2 Billion Antitrust Fine at Top EU Court for bribing computer makers to not use AMD
0,AIQ,US Spies on Its Allies For Business Intel Not For National Security
0,AIQ,"'Two-hour timer' uncovered in Russian jet crash investigation. The a bomb was planted at the fuel line or where it attaches to the engine. Intel points to an ""airport insider."""
0,AIQ,House Intel Committee Considers Calling Mueller - 'the panel’s mission is broader than the special counsel who was looking for crimes and they want more information than was in a summary.'
0,AIQ,"NATO military intel official briefed on Pompeo’s claims said ""substance of the intelligence that the Americans briefed was utterly unconvincing — even insulting"" - intel came largely from Israel"
0,AIQ,Former Israeli spymasters rip into Trump say Israel must reassess intel sharing
0,AIQ,Frustrated European officials alerted the US to Volkswagen's emissions cheating scam after the European Commission failed to act on the intel for years German media reported on Friday.
0,AIQ,"Intel: North Korea ""Probably"" has a Miniaturized Nuclear Warhead"
0,AIQ,Intel and Qualcomm reportedly join Google in Huawei ban
0,AIQ,Intel Tried to Bribe Dutch University to Suppress Knowledge of MDS Vulnerability
1,AIQ,US intel shows Saudi Arabia has advanced its ballistic missile program
0,AIQ,The source of the intel Trump shared with Russia was reportedly warned months ago not to give it to him
0,AIQ,US Russia vow intel-sharing on Islamic State
1,AIQ,US intel agency believes Kim won't fully denuclearize
0,AIQ,Ukraine intel audio shows Russian involvement plan to falsify Donetsk referendum
0,AIQ,South Korean intel are investigating whether a prominent defector from the North has been kidnapped back to Pyongyang. Lim Ji-hyun fled to South Korea in 2014 where she became a popular TV personality. However a woman resembling her appeared in a propaganda video in the North's capital on Sunday.
0,AIQ,German intel agency notes dramatic increase in Islamic extremism
0,AIQ,Reports: Arrested Russian intel officer allegedly spied for U.S.
0,AIQ,"Right-wing populism poses new problem for German intel: Germany's Verfassungsschutz is unsure how to deal with the new rise of the populist right according to a leaked paper. The boundaries between extremist margins and the ""decent middle"" of society are dissolving"
0,AIQ,Intel Source: Israel Behind Deadly Explosion at Iran Missile Base.
0,AIQ,Intel to cut 12000 jobs globally - approximately 11% of its workforce.
0,AIQ,Dutch intel bill proposes bulk interception powers for “any form of telecom or data transfer” incl. domestic plus required cooperation from “providers of communication services”
0,AIQ,Japan to create a CIA-esque intel agency within the year
0,AIQ,Report: Israeli intel prompts Russia to freeze missile delivery to Iran
0,AIQ,"Trump over the summer pressured Senate Republicans—including Senate Intel Cmte chair—to end Russia probe. ""I hope you can conclude this as quickly as possible."""
0,AIQ,CSIS Canadian spy agency is sharing intel with corporations despite a law that forbids it
0,AIQ,U.S. and U.K’s Sharing of Mass Surveillance Intel Ruled ‘Unlawful’
0,AIQ,U.S. reportedly shared Russia intel with Congressional leaders U.K. government but White House denies presidential briefing
1,AIQ,US intel report says mysterious Russian explosion was triggered by recovery mission of nuclear-powered missile not a test
0,AIQ,The NSA's top-secret ‘Q Group’ has been chasing Edward Snowden since he disappeared in May. Eli Lake on the intel community’s internal police—and why the agency is in ‘complete freakout mode.’
0,AIQ,Top Russians celebrated when Trump won intel report says: source
0,AIQ,Ukraine whistleblower wants to speak to House and Senate Intel
0,AIQ,US chip makers including Qualcomm and Intel quietly lobby Washington to ease Huawei ban
0,AIQ,"Canada's ""Anti-Terror"" Bill Allows Intel Obtained By Torture Says Green Party Leader says it throws out Canada's well-established rules that prevent police from using illegally-obtained information."
0,AIQ,UK intel officials enter Guardian offices destroy hard drives with Snowden docs
0,AIQ,Iran has intel on Saudi ties to Tehran terror attacks
0,AIQ,Ohr says Steele told him Russian intel believed they had Trump 'over a barrel'
0,AIQ,Congo mines no longer in grip of warlords and militias Enough Project finds 2010 US law requiring companies like Apple and Intel to prove products are conflct-free has worked
0,AIQ,Why Russian attacks work explained to US Sentate Intel Panel. This is important. Watch it. Don't let the trolls down vote it.
0,AIQ,Intel confirms it will axe 5400 workers in 2014
0,AIQ,The Intel In Snowden’s Head Could Be More Damaging Than The Material He Leaked
0,AIQ,Top Intel Official Confirms ISIS Made Used Chemical Weapons
0,AIQ,"Design Flaw In Intel Processors Opens Door To Rootkits Researcher Says: ""The Intel vulnerability was introduced in 1997 but has remained hidden until now."""
1,AIQ,NYT: Trump ignored 'very clear' intel proving Putin directly ordered election interference. 2 full weeks before inauguration
0,AIQ,Ex-CIA head: Intel showed contacts between Russians and Trump team
1,AIQ,The FBI Finds ‘No Intel Indicating Antifa Involvement’ in Sunday’s Violence. Trump wants to designate antifa a terrorist organization despite lack of authority and evidence of wrongdoing.
0,AIQ,Letters Prove US Warning to Cut Off Intel to England If the UK Discloses Torture Info
0,AIQ,What was the Israeli involvement in collecting U.S. communications intel for NSA? - Diplomacy &amp; Defense - Israel News
0,AIQ,Critical flaws revealed to affect most Intel chips since 1995
1,AIQ,For the past two years modern CPUs—particularly those made by Intel—have been under siege by an unending series of attacks that make it possible for highly skilled attackers to pluck vital data from computers. Today two separate academic teams disclosed two new and distinctive exploits
0,JNJ,Boris Johnson loses majority as Tory MP Phillip Lee crosses floor to join Lib Dems
0,JNJ,Boris Johnson must go on trial for 'lying and misleading' in Brexit campaign judge orders
0,JNJ,Boris Johnson ducks out of press conference amid noisy protests leaving empty podium next to Luxembourg's PM
0,JNJ,Boris Johnson becomes new UK Prime Minister
1,JNJ,Boris Johnson 'faces citizen's arrest' if he goes to Scotland PM warned
1,JNJ,'Friends can buy influence': Businessman who lent Boris Johnson his £9.5 million flat given job as government adviser
0,JNJ,Trump will be blamed for a global recession if he continues his trade war with China says Boris Johnson
1,JNJ,Boris Johnson edits speech video to remove his first broken promise
1,JNJ,Boris Johnson accused of 'unprecedented unconstitutional and anti-democratic abuse of power' over plot to force general election after no-deal Brexit
1,JNJ,Boris Johnson resigns as UK Foreign Secretary
1,JNJ,Boris Johnson called 'Trumpian' and 'infantile' by EU figures after he compares Brexit to the Hulk smashing out of his chains
0,JNJ,Boris Johnson Hit by Resignations After Revealing His Plan to Suspend Parliament
0,JNJ,Boris Johnson is whipping up fears of rioting and deaths on the streets if Brexit is not delivered by 31 October so that he can try to invoke emergency powers and avoid extending the UK’s EU membership beyond that date Labour’s Brexit spokesman Keir Starmer claimed on Saturday.
0,JNJ,'A world first' - Boris Johnson to face private prosecution over Brexit campaign claims
0,JNJ,"UK foreign secretary Boris Johnson involved in £160000 ""gift"" of Russian money to Conservative party"
0,JNJ,Boris Johnson accused of burying intelligence report on Russian influence over Brexit
1,JNJ,Revealed: Boris Johnson scrapped Cabinet ministers' pandemic team six months before coronavirus hit Britain
0,JNJ,'The answer is no': Boris Johnson warns Trump he won't support war with Iran
1,JNJ,"Boris Johnson wants Ireland to leave EU trade rules and form a new union with the UK instead after Brexit - Ireland described the proposal as ""worrying"" and dismissed any suggestion that the country would align with the UK"
1,JNJ,EU gives Boris Johnson ultimatum: Show us Brexit plan in 12 days or ‘it’s over’
0,JNJ,Brexit: Boris Johnson faces Supreme Court bid to make him stand trial over campaign ‘lies’ - Private prosecutor seeks permission to appeal previous ruling over ‘£350m a week’ claim
1,JNJ,In USA Johnson &amp; Johnson agrees to pay $1 billion to 6000 patients - almost $166666 to each one - for its faulty hip implants in India it is fighting a government order asking it to pay $29000 to those who are suffering
1,JNJ,"Boris Johnson confronted by angry father on hospital visit: 'The NHS has been destroyed' - The man whose child was being treated at Whipps Cross University Hospital in north-east London told the prime minister: ""The NHS has been destroyed ... and now you come here for a press opportunity."""
0,JNJ,'Please leave my town': Boris Johnson berated by members of the public as his election campaign launch goes wrong
0,JNJ,Boris Johnson vows to ban 'absolutely abhorrent' gay 'conversion therapy'
0,JNJ,Boris Johnson called gay men 'tank-topped bumboys' and black people 'piccaninnies' with 'watermelon smiles'
0,JNJ,Boris Johnson told to resign following Supreme Court defeat and become the 'shortest-serving Prime Minister ever'
0,JNJ,Johnson &amp; Johnson Under Criminal Investigation For Concealing Cancer Risks Of Baby Powder
0,JNJ,Boris Johnson secretly agreed to suspend parliament two weeks before denying it would happen documents reveal
1,JNJ,Boris Johnson self-isolating after being in contact with someone who tested positive for COVID-19
1,JNJ,Boris Johnson 'plans to opt out of human rights laws' amid Brexit row
1,JNJ,Scotland's leader tells UK PM Johnson: we want an independence referendum
0,JNJ,Boris Johnson 'lied to Queen' to get Parliament suspended MPs claim
0,JNJ,Boris Johnson ‘could face prison time’ if he breaks law in pursuit of no-deal Brexit: Ex-director of public prosecutions says UK prime minister would be treated like any other citizen in ‘contempt of court’
